timestamp,allarme_id,allarme_bloccante,allarme_durata_media,allarme_tf_medio,allarme_numero,tel_pezzi_prodotti,tel_tempo_attivo,tel_tempo_fermo,tel_velocità_nominale,disponibilità,efficienza
2020-04-09 18:00:00,70,True,1.0,2.0,1,843.0944857263102,1919,1679,0.4646202000000076,0.5334,0.9456
2020-04-09 18:00:00,71,True,1.0,2.0,1,843.0944857263102,1919,1679,0.4646202000000076,0.5334,0.9456
2020-04-09 18:00:00,107,True,24.1875,24.1875,32,843.0944857263102,1919,1679,0.4646202000000076,0.5334,0.9456
2020-04-09 19:00:00,66,True,27.0,28.0,1,1435.8257608708798,3212,388,0.4646202000000076,0.8922,0.9621
2020-04-09 19:00:00,107,True,27.33333333333333,33.666666666666664,3,1435.8257608708798,3212,388,0.4646202000000076,0.8922,0.9621
2020-04-09 20:00:00,67,True,12.0,13.0,1,1399.5815335694233,3144,456,0.4646202000000076,0.8733,0.9581
2020-04-09 20:00:00,83,True,30.0,31.0,1,1399.5815335694233,3144,456,0.4646202000000076,0.8733,0.9581
2020-04-09 20:00:00,102,True,177.0,224.0,1,1399.5815335694233,3144,456,0.4646202000000076,0.8733,0.9581
2020-04-09 20:00:00,107,True,25.0,31.33333333333333,3,1399.5815335694233,3144,456,0.4646202000000076,0.8733,0.9581
2020-04-09 21:00:00,63,True,11.0,11.0,1,1443.6314685087168,3166,434,0.4646202000000076,0.8794,0.9814
2020-04-09 21:00:00,68,True,14.0,14.5,2,1443.6314685087168,3166,434,0.4646202000000076,0.8794,0.9814
2020-04-09 21:00:00,107,True,21.916666666666668,21.916666666666668,12,1443.6314685087168,3166,434,0.4646202000000076,0.8794,0.9814
2020-04-09 22:00:00,4,True,43.333333333333336,45.333333333333336,3,1341.032846517009,2979,621,0.4646202000000076,0.8275,0.9689
2020-04-09 22:00:00,66,True,10.0,14.0,1,1341.032846517009,2979,621,0.4646202000000076,0.8275,0.9689
2020-04-09 22:00:00,67,True,12.5,13.5,2,1341.032846517009,2979,621,0.4646202000000076,0.8275,0.9689
2020-04-09 22:00:00,68,True,4.0,5.0,1,1341.032846517009,2979,621,0.4646202000000076,0.8275,0.9689
2020-04-09 22:00:00,69,True,22.0,23.0,1,1341.032846517009,2979,621,0.4646202000000076,0.8275,0.9689
2020-04-09 22:00:00,70,True,22.0,23.0,1,1341.032846517009,2979,621,0.4646202000000076,0.8275,0.9689
2020-04-09 22:00:00,71,True,22.0,23.0,1,1341.032846517009,2979,621,0.4646202000000076,0.8275,0.9689
2020-04-09 22:00:00,72,True,22.0,23.0,1,1341.032846517009,2979,621,0.4646202000000076,0.8275,0.9689
2020-04-09 22:00:00,102,True,123.0,159.0,1,1341.032846517009,2979,621,0.4646202000000076,0.8275,0.9689
2020-04-09 22:00:00,107,True,45.5,45.5,4,1341.032846517009,2979,621,0.4646202000000076,0.8275,0.9689
2020-04-09 22:00:00,145,True,7.0,8.0,1,1341.032846517009,2979,621,0.4646202000000076,0.8275,0.9689
2020-04-09 23:00:00,4,True,47.0,49.0,1,1472.0699091869026,3291,309,0.4646202000000076,0.9142,0.9627
2020-04-09 23:00:00,63,True,162.0,163.0,1,1472.0699091869026,3291,309,0.4646202000000076,0.9142,0.9627
2020-04-09 23:00:00,106,True,3.0,20.0,1,1472.0699091869026,3291,309,0.4646202000000076,0.9142,0.9627
2020-04-09 23:00:00,107,True,7.5,7.5,2,1472.0699091869026,3291,309,0.4646202000000076,0.9142,0.9627
2020-04-10 00:00:00,69,True,2.0,2.0,1,416.5288173592254,960,2640,0.4646202000000076,0.2667,0.9338
2020-04-10 00:00:00,70,True,2.0,2.0,1,416.5288173592254,960,2640,0.4646202000000076,0.2667,0.9338
2020-04-10 00:00:00,71,True,2.0,2.0,1,416.5288173592254,960,2640,0.4646202000000076,0.2667,0.9338
2020-04-10 00:00:00,72,True,2.0,2.0,1,416.5288173592254,960,2640,0.4646202000000076,0.2667,0.9338
2020-04-10 00:00:00,102,True,161.0,348.0,1,416.5288173592254,960,2640,0.4646202000000076,0.2667,0.9338
2020-04-10 04:00:00,69,True,2.0,3.0,1,714.8458690639219,1626,1974,0.4646202000000076,0.4517,0.9462
2020-04-10 04:00:00,70,True,2.0,3.0,1,714.8458690639219,1626,1974,0.4646202000000076,0.4517,0.9462
2020-04-10 04:00:00,71,True,2.0,3.0,1,714.8458690639219,1626,1974,0.4646202000000076,0.4517,0.9462
2020-04-10 04:00:00,72,True,2.0,3.0,1,714.8458690639219,1626,1974,0.4646202000000076,0.4517,0.9462
2020-04-10 04:00:00,92,True,11.2,11.6,5,714.8458690639219,1626,1974,0.4646202000000076,0.4517,0.9462
2020-04-10 04:00:00,107,True,181.0,193.0,1,714.8458690639219,1626,1974,0.4646202000000076,0.4517,0.9462
2020-04-10 04:00:00,145,True,18.0,19.0,2,714.8458690639219,1626,1974,0.4646202000000076,0.4517,0.9462
2020-04-10 05:00:00,4,True,4.0,5.0,1,1472.6269191136723,3231,374,0.4646202000000076,0.8963,0.981
2020-04-10 05:00:00,40,True,32.0,60.5,2,1472.6269191136723,3231,374,0.4646202000000076,0.8963,0.981
2020-04-10 05:00:00,104,True,6.0,50.0,1,1472.6269191136723,3231,374,0.4646202000000076,0.8963,0.981
2020-04-10 05:00:00,107,True,24.666666666666668,24.666666666666668,6,1472.6269191136723,3231,374,0.4646202000000076,0.8963,0.981
2020-04-10 06:00:00,66,True,24.0,25.0,1,1415.193631836792,3086,519,0.4646202000000076,0.856,0.987
