timestamp,allarme_id,allarme_bloccante,allarme_durata_media,allarme_tf_medio,allarme_numero
2020-04-28 16:00:00,149,,24.5,-1.0,2
2020-04-28 16:00:00,150,,112.0,-1.0,1
2020-04-28 16:00:00,154,True,6.0,7.0,2
2020-04-28 16:00:00,155,True,6.0,7.0,2
2020-04-28 17:00:00,0,,64.8108108108108,-1.0,37
2020-04-28 17:00:00,2,,1.0,-1.0,3
2020-04-28 17:00:00,3,,3.0,-1.0,1
2020-04-28 17:00:00,4,,6.5,-1.0,4
2020-04-28 17:00:00,4,True,16.0,17.0,1
2020-04-28 17:00:00,66,True,18.0,19.0,1
2020-04-28 17:00:00,67,True,22.0,32.333333333333336,3
2020-04-28 17:00:00,85,,1.0,-1.0,1
2020-04-28 17:00:00,107,,31.0,-1.0,1
2020-04-28 17:00:00,107,True,13.5,13.5,2
2020-04-28 17:00:00,110,,18.333333333333332,-1.0,3
2020-04-28 17:00:00,149,,2.5,-1.0,2
2020-04-28 17:00:00,150,,1.0,-1.0,1
2020-04-29 04:00:00,0,,7.9375,-1.0,64
2020-04-29 04:00:00,2,,2.0,-1.0,1
2020-04-29 04:00:00,3,,21.0,-1.0,2
2020-04-29 04:00:00,4,,27.8,-1.0,5
2020-04-29 04:00:00,4,True,48.0,57.0,2
2020-04-29 04:00:00,11,,939.0,-1.0,1
2020-04-29 04:00:00,12,,939.0,-1.0,1
2020-04-29 04:00:00,13,,939.0,-1.0,1
2020-04-29 04:00:00,14,,939.0,-1.0,1
2020-04-29 04:00:00,40,,939.0,-1.0,1
2020-04-29 04:00:00,41,,939.0,-1.0,1
2020-04-29 04:00:00,42,,939.0,-1.0,1
2020-04-29 04:00:00,43,,939.0,-1.0,1
2020-04-29 04:00:00,45,,7.0,-1.0,1
2020-04-29 04:00:00,47,True,4.0,28.25,4
2020-04-29 04:00:00,49,,7.0,-1.0,1
2020-04-29 04:00:00,56,,7.0,-1.0,1
2020-04-29 04:00:00,58,True,104.0,105.0,1
2020-04-29 04:00:00,59,True,104.0,105.0,1
2020-04-29 04:00:00,60,True,104.0,105.0,1
2020-04-29 04:00:00,61,True,104.0,105.0,1
2020-04-29 04:00:00,64,,7.0,-1.0,1
2020-04-29 04:00:00,67,True,28.0,29.0,1
2020-04-29 04:00:00,69,True,3.5833333333333335,4.333333333333333,12
2020-04-29 04:00:00,70,True,14.727272727272727,15.909090909090908,11
2020-04-29 04:00:00,71,True,3.2142857142857144,4.0,14
2020-04-29 04:00:00,72,True,3.5833333333333335,4.333333333333333,12
2020-04-29 04:00:00,95,True,50.22222222222222,52.333333333333336,9
2020-04-29 04:00:00,96,True,3.3333333333333335,4.111111111111111,9
2020-04-29 04:00:00,97,True,56.375,58.75,8
2020-04-29 04:00:00,98,True,3.3333333333333335,4.111111111111111,9
2020-04-29 04:00:00,102,True,3.0,29.0,1
2020-04-29 04:00:00,103,True,6.0,14.0,1
2020-04-29 04:00:00,104,True,6.0,14.0,1
2020-04-29 04:00:00,105,True,6.0,14.0,1
2020-04-29 04:00:00,106,True,6.0,14.0,1
2020-04-29 04:00:00,107,True,89.0,89.0,1
2020-04-29 04:00:00,110,,88.0,-1.0,1
2020-04-29 04:00:00,111,,1.0,-1.0,1
2020-04-29 04:00:00,142,,939.0,-1.0,1
2020-04-29 04:00:00,143,,939.0,-1.0,1
2020-04-29 04:00:00,144,,939.0,-1.0,1
2020-04-29 04:00:00,145,,939.0,-1.0,1
2020-04-29 04:00:00,149,,2.0,-1.0,1
2020-04-29 04:00:00,150,,2.0,-1.0,1
2020-04-29 04:00:00,154,True,3.6666666666666665,35.666666666666664,3
2020-04-29 04:00:00,155,True,3.6666666666666665,35.666666666666664,3
2020-04-29 05:00:00,0,,141.77777777777777,-1.0,18
2020-04-29 05:00:00,2,,66.25,-1.0,4
2020-04-29 05:00:00,47,True,4.875,5.75,8
2020-04-29 05:00:00,107,True,204.0,204.0,3
2020-04-29 05:00:00,110,,203.0,-1.0,3
2020-04-29 05:00:00,149,,213.0,-1.0,1
2020-04-29 06:00:00,0,,487.57142857142856,-1.0,7
2020-04-29 06:00:00,47,True,23.0,27.0,1
2020-04-29 06:00:00,68,True,33.0,34.0,1
2020-04-29 06:00:00,107,True,27.5,27.5,2
2020-04-29 06:00:00,110,,26.5,-1.0,2
2020-04-29 06:00:00,149,,83.0,-1.0,2
2020-04-29 07:00:00,0,,157.66666666666666,-1.0,12
2020-04-29 07:00:00,2,,58.0,-1.0,3
2020-04-29 07:00:00,4,,82.0,-1.0,2
2020-04-29 07:00:00,4,True,21.0,23.0,1
2020-04-29 07:00:00,22,,131.0,-1.0,1
2020-04-29 07:00:00,23,True,159.0,161.0,1
2020-04-29 07:00:00,39,True,3.0,72.0,1
2020-04-29 07:00:00,47,True,6.5,7.0,2
2020-04-29 07:00:00,68,True,21.0,21.0,1
2020-04-29 07:00:00,85,,1.0,-1.0,1
2020-04-29 07:00:00,107,True,439.5,439.5,2
2020-04-29 07:00:00,110,,438.5,-1.0,2
2020-04-29 07:00:00,149,,11.25,-1.0,4
2020-04-29 07:00:00,156,,56.0,-1.0,1
2020-04-29 07:00:00,157,,56.0,-1.0,1
2020-04-29 08:00:00,0,,145.95833333333334,-1.0,24
2020-04-29 08:00:00,2,,35.0,-1.0,4
2020-04-29 08:00:00,4,,7.0,-1.0,3
2020-04-29 08:00:00,8,True,9.0,10.0,1
2020-04-29 08:00:00,38,True,2.0,6.0,1
2020-04-29 08:00:00,45,,12.0,-1.0,1
2020-04-29 08:00:00,47,True,13.333333333333334,13.666666666666666,3
2020-04-29 08:00:00,49,,12.0,-1.0,1
2020-04-29 08:00:00,56,,12.0,-1.0,1
2020-04-29 08:00:00,63,True,50.0,51.0,1
2020-04-29 08:00:00,64,,12.0,-1.0,1
2020-04-29 08:00:00,67,True,29.0,30.0,2
2020-04-29 08:00:00,103,True,6.0,19.0,1
2020-04-29 08:00:00,104,True,6.0,19.0,1
2020-04-29 08:00:00,105,True,6.0,19.0,1
2020-04-29 08:00:00,106,True,6.0,19.0,1
2020-04-29 08:00:00,107,True,32.0,32.0,2
2020-04-29 08:00:00,110,,31.0,-1.0,2
2020-04-29 08:00:00,149,,44.333333333333336,-1.0,3
2020-04-29 09:00:00,0,,100.95,-1.0,20
2020-04-29 09:00:00,2,,32.333333333333336,-1.0,9
2020-04-29 09:00:00,4,,74.0,-1.0,2
2020-04-29 09:00:00,4,True,6.0,8.0,1
2020-04-29 09:00:00,8,True,188.4,189.0,5
2020-04-29 09:00:00,24,True,8.0,8.0,1
2020-04-29 09:00:00,47,True,2.6666666666666665,3.0,3
2020-04-29 09:00:00,63,True,44.0,44.0,1
2020-04-29 09:00:00,67,True,23.0,24.0,1
2020-04-29 09:00:00,127,True,8.0,8.0,1
2020-04-29 09:00:00,149,,33.714285714285715,-1.0,7
2020-04-29 10:00:00,0,,166.16666666666666,-1.0,18
2020-04-29 10:00:00,2,,36.666666666666664,-1.0,3
2020-04-29 10:00:00,4,,8.0,-1.0,2
2020-04-29 10:00:00,4,True,120.0,122.0,1
2020-04-29 10:00:00,7,True,18.0,26.0,1
2020-04-29 10:00:00,38,,1.0,-1.0,1
2020-04-29 10:00:00,47,True,2.0,2.0,1
2020-04-29 10:00:00,63,True,87.0,88.33333333333333,3
2020-04-29 10:00:00,68,True,11.0,12.0,1
2020-04-29 10:00:00,107,True,24.5,24.5,2
2020-04-29 10:00:00,110,,24.0,-1.0,2
2020-04-29 10:00:00,149,,11.0,-1.0,1
2020-04-29 10:00:00,155,True,18.0,26.0,1
2020-04-29 10:00:00,157,True,2.0,2.0,1
2020-04-29 11:00:00,0,,61.333333333333336,-1.0,24
2020-04-29 11:00:00,4,,19.954545454545453,-1.0,22
2020-04-29 11:00:00,4,True,13.0,15.0,1
2020-04-29 11:00:00,22,,112.0,-1.0,1
2020-04-29 11:00:00,23,True,378.0,451.0,1
2020-04-29 11:00:00,38,,1.0,-1.0,2
2020-04-29 11:00:00,47,True,3.0,4.0,1
2020-04-29 11:00:00,51,True,88.0,88.0,1
2020-04-29 11:00:00,67,True,13.5,13.5,4
2020-04-29 11:00:00,68,True,4.0,5.0,1
2020-04-29 11:00:00,72,True,13.0,14.0,1
2020-04-29 11:00:00,102,True,747.0,858.0,1
2020-04-29 11:00:00,103,True,5.0,5.0,1
2020-04-29 11:00:00,104,True,3.0,3.0,4
2020-04-29 11:00:00,105,True,5.0,5.0,1
2020-04-29 11:00:00,106,True,5.0,5.0,1
2020-04-29 11:00:00,117,,107.0,-1.0,2
2020-04-29 11:00:00,117,True,16.142857142857142,48.285714285714285,7
2020-04-29 12:00:00,0,,151.33333333333334,-1.0,21
2020-04-29 12:00:00,2,,21.5,-1.0,2
2020-04-29 12:00:00,4,,9.833333333333334,-1.0,6
2020-04-29 12:00:00,4,True,13.0,15.0,1
2020-04-29 12:00:00,37,True,1.0,2.0,1
2020-04-29 12:00:00,39,True,19.0,20.0,1
2020-04-29 12:00:00,47,True,29.0,29.0,1
2020-04-29 12:00:00,49,,21.5,-1.0,2
2020-04-29 12:00:00,67,True,25.5,26.0,2
2020-04-29 12:00:00,83,True,20.0,21.0,1
2020-04-29 12:00:00,85,,1.0,-1.0,1
2020-04-29 12:00:00,104,True,3.6,12.4,5
2020-04-29 12:00:00,107,,73.0,-1.0,1
2020-04-29 12:00:00,107,True,32.5,32.5,2
2020-04-29 12:00:00,110,,45.0,-1.0,3
2020-04-29 12:00:00,117,True,93.33333333333333,93.66666666666667,3
2020-04-29 12:00:00,149,,15.25,-1.0,4
2020-04-29 13:00:00,0,,173.4375,-1.0,16
2020-04-29 13:00:00,2,,28.0,-1.0,2
2020-04-29 13:00:00,4,,13.0,-1.0,9
2020-04-29 13:00:00,37,True,1.0,1.5,2
2020-04-29 13:00:00,39,True,10.666666666666666,11.666666666666666,3
2020-04-29 13:00:00,67,True,14.0,15.0,1
2020-04-29 13:00:00,107,True,37.0,37.0,1
2020-04-29 13:00:00,110,,36.0,-1.0,1
2020-04-29 13:00:00,117,True,46.6,47.2,5
2020-04-29 13:00:00,141,True,6.0,6.0,1
2020-04-29 13:00:00,149,,9.0,-1.0,1
2020-04-29 14:00:00,0,,469.0,-1.0,8
2020-04-29 14:00:00,2,,40.0,-1.0,2
2020-04-29 14:00:00,4,,9.0,-1.0,2
2020-04-29 14:00:00,63,True,9.0,10.0,1
2020-04-29 14:00:00,67,True,27.5,28.0,2
2020-04-29 14:00:00,107,True,28.0,28.0,3
2020-04-29 14:00:00,110,,27.0,-1.0,3
2020-04-29 14:00:00,149,,41.5,-1.0,2
2020-04-29 15:00:00,0,,145.23076923076923,-1.0,13
2020-04-29 15:00:00,2,,9.0,-1.0,2
2020-04-29 15:00:00,3,,670.0,-1.0,1
2020-04-29 15:00:00,4,,6.0,-1.0,3
2020-04-29 15:00:00,4,True,289.0,311.0,3
2020-04-29 15:00:00,7,True,5.0,6.0,1
2020-04-29 15:00:00,8,True,6.666666666666667,7.333333333333333,3
2020-04-29 15:00:00,22,,156.0,-1.0,1
2020-04-29 15:00:00,24,,46.0,-1.0,1
2020-04-29 15:00:00,67,True,14.5,15.0,2
2020-04-29 15:00:00,85,,1.0,-1.0,1
2020-04-29 15:00:00,87,,1.0,-1.0,1
2020-04-29 15:00:00,107,True,35.666666666666664,35.666666666666664,3
2020-04-29 15:00:00,110,,34.666666666666664,-1.0,3
2020-04-29 15:00:00,149,,61.0,-1.0,1
2020-04-29 15:00:00,150,,406.5,-1.0,2
2020-04-29 15:00:00,154,True,5.0,6.0,1
2020-04-29 15:00:00,155,True,5.0,6.0,1
2020-04-29 16:00:00,0,,229.8,-1.0,15
2020-04-29 16:00:00,2,,62.5,-1.0,4
2020-04-29 16:00:00,3,,23.0,-1.0,1
2020-04-29 16:00:00,4,,7.0,-1.0,1
2020-04-29 16:00:00,4,True,41.0,42.0,1
2020-04-29 16:00:00,7,True,4.0,8.0,1
2020-04-29 16:00:00,8,True,4.0,8.0,1
2020-04-29 16:00:00,13,True,11.0,12.0,1
2020-04-29 16:00:00,14,True,11.0,12.0,1
2020-04-29 16:00:00,38,,1.0,-1.0,1
2020-04-29 16:00:00,43,True,37.0,38.0,1
2020-04-29 16:00:00,67,True,26.0,26.0,1
2020-04-29 16:00:00,85,,1.0,-1.0,1
2020-04-29 16:00:00,103,True,3.0,3.0,1
2020-04-29 16:00:00,104,True,3.0,3.0,1
2020-04-29 16:00:00,105,True,3.0,3.0,1
2020-04-29 16:00:00,106,True,3.0,3.0,1
2020-04-29 16:00:00,107,True,46.0,46.0,1
2020-04-29 16:00:00,110,,45.0,-1.0,1
2020-04-29 16:00:00,127,,38.0,-1.0,1
2020-04-29 16:00:00,149,,64.83333333333333,-1.0,6
2020-04-29 16:00:00,150,,23.0,-1.0,1
2020-04-29 16:00:00,154,True,4.0,8.0,1
2020-04-29 16:00:00,155,True,4.0,8.0,1
2020-04-29 17:00:00,0,,128.0,-1.0,9
2020-04-29 17:00:00,2,,3.75,-1.0,4
2020-04-29 17:00:00,3,,2.0,-1.0,1
2020-04-29 17:00:00,4,,4.0,-1.0,1
2020-04-29 17:00:00,4,True,460.5,3306.5,2
2020-04-29 17:00:00,42,,142.0,-1.0,1
2020-04-29 17:00:00,67,True,7.0,8.0,1
2020-04-29 17:00:00,102,True,3.0,17.0,1
2020-04-29 17:00:00,142,,47.0,-1.0,1
2020-04-29 17:00:00,143,,240.0,-1.0,1
2020-04-29 17:00:00,144,,241.0,-1.0,1
2020-04-29 17:00:00,145,,240.0,-1.0,1
2020-04-29 17:00:00,149,,5.5,-1.0,2
2020-04-29 17:00:00,150,,1.0,-1.0,1
2020-04-29 19:00:00,0,,48.45,-1.0,20
2020-04-29 19:00:00,2,,8.333333333333334,-1.0,6
2020-04-29 19:00:00,3,,9.0,-1.0,6
2020-04-29 19:00:00,4,,33.0,-1.0,1
2020-04-29 19:00:00,4,True,21.0,41.0,1
2020-04-29 19:00:00,8,True,9.0,9.0,1
2020-04-29 19:00:00,11,,414.0,-1.0,1
2020-04-29 19:00:00,12,,414.0,-1.0,1
2020-04-29 19:00:00,13,,414.0,-1.0,1
2020-04-29 19:00:00,14,,414.0,-1.0,1
2020-04-29 19:00:00,38,,5237.0,-1.0,1
2020-04-29 19:00:00,40,,414.0,-1.0,1
2020-04-29 19:00:00,41,,414.0,-1.0,1
2020-04-29 19:00:00,42,,449.0,-1.0,1
2020-04-29 19:00:00,43,,428.0,-1.0,1
2020-04-29 19:00:00,45,,14.0,-1.0,1
2020-04-29 19:00:00,47,True,6.0,6.0,1
2020-04-29 19:00:00,64,,28.0,-1.0,1
2020-04-29 19:00:00,68,True,2.0,2.0,1
2020-04-29 19:00:00,69,True,1.3333333333333333,1.3333333333333333,3
2020-04-29 19:00:00,70,True,1.5,1.5,2
2020-04-29 19:00:00,71,True,8.666666666666666,8.666666666666666,3
2020-04-29 19:00:00,72,True,1.25,1.25,4
2020-04-29 19:00:00,74,True,2.5,2.5,2
2020-04-29 19:00:00,92,True,17.0,17.0,3
2020-04-29 19:00:00,107,True,74.0,74.0,1
2020-04-29 19:00:00,110,,73.0,-1.0,1
2020-04-29 19:00:00,142,,414.0,-1.0,1
2020-04-29 19:00:00,143,,414.0,-1.0,1
2020-04-29 19:00:00,144,,414.0,-1.0,1
2020-04-29 19:00:00,145,,414.0,-1.0,1
2020-04-29 19:00:00,149,,15.375,-1.0,8
2020-04-29 19:00:00,150,,12.428571428571429,-1.0,7
2020-04-29 20:00:00,0,,405.1818181818182,-1.0,11
2020-04-29 20:00:00,2,,152.0,-1.0,1
2020-04-29 20:00:00,4,,30.4,-1.0,5
2020-04-29 20:00:00,4,True,34.0,36.0,1
2020-04-29 20:00:00,22,,101.0,-1.0,1
2020-04-29 20:00:00,23,True,136.0,289.0,1
2020-04-29 20:00:00,37,,2.0,-1.0,1
2020-04-29 20:00:00,107,True,18.75,18.75,4
2020-04-29 20:00:00,110,,23.666666666666668,-1.0,3
2020-04-29 20:00:00,117,True,14.0,14.0,1
2020-04-29 20:00:00,149,,82.5,-1.0,2
2020-04-29 21:00:00,0,,157.61904761904762,-1.0,21
2020-04-29 21:00:00,2,,6.555555555555555,-1.0,9
2020-04-29 21:00:00,3,,9.0,-1.0,1
2020-04-29 21:00:00,4,,9.0,-1.0,1
2020-04-29 21:00:00,67,True,24.0,25.0,1
2020-04-29 21:00:00,68,True,1.0,1.0,1
2020-04-29 21:00:00,71,True,2.0,2.0,1
2020-04-29 21:00:00,107,,60.0,-1.0,1
2020-04-29 21:00:00,107,True,23.5,23.5,2
2020-04-29 21:00:00,110,,52.0,-1.0,2
2020-04-29 21:00:00,143,True,26.5,27.0,2
2020-04-29 21:00:00,149,,6.571428571428571,-1.0,7
2020-04-29 21:00:00,150,,3.75,-1.0,4
2020-04-29 22:00:00,0,,127.8,-1.0,20
2020-04-29 22:00:00,2,,16.0,-1.0,2
2020-04-29 22:00:00,4,,15.333333333333334,-1.0,3
2020-04-29 22:00:00,63,True,20.0,21.333333333333332,3
2020-04-29 22:00:00,67,True,34.0,82.0,2
2020-04-29 22:00:00,107,,127.0,-1.0,1
2020-04-29 22:00:00,107,True,54.125,79.125,8
2020-04-29 22:00:00,110,,78.57142857142857,-1.0,7
2020-04-29 22:00:00,143,,98.0,-1.0,1
2020-04-29 22:00:00,149,,20.0,-1.0,3
2020-04-29 23:00:00,0,,217.84615384615384,-1.0,13
2020-04-29 23:00:00,2,,40.666666666666664,-1.0,3
2020-04-29 23:00:00,4,,111.5,-1.0,2
2020-04-29 23:00:00,63,True,19.0,19.0,1
2020-04-29 23:00:00,67,True,19.0,21.0,1
2020-04-29 23:00:00,107,True,61.0,61.0,2
2020-04-29 23:00:00,110,,60.0,-1.0,2
2020-04-29 23:00:00,124,,201.0,-1.0,1
2020-04-29 23:00:00,126,True,353.0,375.0,1
2020-04-29 23:00:00,149,,68.5,-1.0,4
2020-04-30 00:00:00,0,,220.28571428571428,-1.0,7
2020-04-30 00:00:00,2,,282.0,-1.0,1
2020-04-30 00:00:00,4,,10.0,-1.0,2
2020-04-30 00:00:00,4,True,107.0,109.0,1
2020-04-30 00:00:00,24,,48.0,-1.0,1
2020-04-30 00:00:00,66,True,66.0,66.0,1
2020-04-30 00:00:00,67,True,116.0,117.0,1
2020-04-30 00:00:00,107,True,98.0,149.5,2
2020-04-30 00:00:00,110,,97.0,-1.0,2
2020-04-30 00:00:00,127,,104.0,-1.0,1
2020-04-30 00:00:00,150,,88.0,-1.0,1
2020-04-30 07:00:00,0,,342.0,-1.0,3
2020-04-30 07:00:00,2,,10.5,-1.0,2
2020-04-30 07:00:00,107,True,239.0,239.0,1
2020-04-30 07:00:00,110,,238.0,-1.0,1
2020-04-30 07:00:00,149,,8.0,-1.0,1
2020-04-30 08:00:00,0,,159.23529411764707,-1.0,17
2020-04-30 08:00:00,2,,12.666666666666666,-1.0,3
2020-04-30 08:00:00,4,True,94.66666666666667,102.66666666666667,3
2020-04-30 08:00:00,22,,252.0,-1.0,1
2020-04-30 08:00:00,24,,115.0,-1.0,1
2020-04-30 08:00:00,85,,1.0,-1.0,1
2020-04-30 08:00:00,107,True,54.285714285714285,54.142857142857146,7
2020-04-30 08:00:00,110,,62.166666666666664,-1.0,6
2020-04-30 08:00:00,127,,49.0,-1.0,1
2020-04-30 08:00:00,149,,89.0,-1.0,1
2020-04-30 09:00:00,0,,153.75,-1.0,12
2020-04-30 09:00:00,107,True,68.2,68.2,10
2020-04-30 09:00:00,110,,112.0,-1.0,6
2020-04-30 09:00:00,149,,367.0,-1.0,3
2020-04-30 10:00:00,0,,211.11111111111111,-1.0,9
2020-04-30 10:00:00,2,,136.66666666666666,-1.0,3
2020-04-30 10:00:00,4,,6.0,-1.0,1
2020-04-30 10:00:00,47,True,1.0,2.0,1
2020-04-30 10:00:00,66,True,14.0,15.0,1
2020-04-30 10:00:00,72,True,2.0,15.0,1
2020-04-30 10:00:00,102,True,907.0,908.0,1
2020-04-30 10:00:00,107,True,205.5,205.5,2
2020-04-30 10:00:00,110,,204.5,-1.0,2
2020-04-30 10:00:00,149,,378.0,-1.0,1
2020-04-30 11:00:00,0,,249.25,-1.0,4
2020-04-30 11:00:00,68,True,719.0,744.0,1
2020-04-30 11:00:00,102,True,654.0,1233.0,1
2020-04-30 11:00:00,107,True,744.0,744.0,1
2020-04-30 11:00:00,110,,743.0,-1.0,1
2020-04-30 12:00:00,0,,522.6666666666666,-1.0,3
2020-04-30 12:00:00,2,,34.5,-1.0,2
2020-04-30 12:00:00,4,,21.0,-1.0,1
2020-04-30 12:00:00,107,True,1208.0,1208.0,2
2020-04-30 12:00:00,110,,1207.0,-1.0,2
2020-04-30 12:00:00,149,,33.5,-1.0,2
2020-04-30 13:00:00,0,,214.1,-1.0,10
2020-04-30 13:00:00,2,,48.0,-1.0,3
2020-04-30 13:00:00,4,,12.0,-1.0,1
2020-04-30 13:00:00,107,True,8.0,8.0,2
2020-04-30 13:00:00,110,,14.0,-1.0,1
2020-04-30 13:00:00,149,,58.0,-1.0,2
2020-04-30 13:00:00,150,,1.0,-1.0,1
2020-04-30 14:00:00,0,,2.2,-1.0,5
2020-04-30 14:00:00,2,,34.666666666666664,-1.0,3
2020-04-30 14:00:00,4,,7.0,-1.0,1
2020-04-30 14:00:00,4,True,75.0,220.0,1
2020-04-30 14:00:00,11,True,243.0,244.0,1
2020-04-30 14:00:00,12,True,139.0,244.0,1
2020-04-30 14:00:00,13,True,139.0,244.0,1
2020-04-30 14:00:00,14,True,139.0,244.0,1
2020-04-30 14:00:00,40,True,139.0,244.0,1
2020-04-30 14:00:00,41,True,243.0,244.0,1
2020-04-30 14:00:00,42,True,243.0,244.0,1
2020-04-30 14:00:00,43,True,243.0,244.0,1
2020-04-30 14:00:00,142,True,152.0,244.0,1
2020-04-30 14:00:00,143,True,152.0,244.0,1
2020-04-30 14:00:00,144,True,139.0,244.0,1
2020-04-30 14:00:00,145,True,243.0,244.0,1
2020-04-30 22:00:00,0,,8.666666666666666,-1.0,3
2020-04-30 22:00:00,1,,18.0,-1.0,1
2020-04-30 22:00:00,2,,6.0,-1.0,1
2020-04-30 22:00:00,4,,14.5,-1.0,6
2020-04-30 22:00:00,4,True,86.0,125.0,1
2020-04-30 22:00:00,11,True,335.0,481.0,1
2020-04-30 22:00:00,12,True,209.0,481.0,1
2020-04-30 22:00:00,13,True,239.0,481.0,1
2020-04-30 22:00:00,14,True,209.0,481.0,1
2020-04-30 22:00:00,40,True,335.0,481.0,1
2020-04-30 22:00:00,41,True,335.0,481.0,1
2020-04-30 22:00:00,42,True,446.0,481.0,1
2020-04-30 22:00:00,43,,177.0,-1.0,2
2020-04-30 22:00:00,43,True,186.0,481.0,1
2020-04-30 22:00:00,68,,6.0,-1.0,1
2020-04-30 22:00:00,102,True,253.0,659.0,1
2020-04-30 22:00:00,107,,372.0,-1.0,1
2020-04-30 22:00:00,110,,371.0,-1.0,1
2020-04-30 22:00:00,142,True,335.0,481.0,1
2020-04-30 22:00:00,143,True,335.0,481.0,1
2020-04-30 22:00:00,144,True,335.0,481.0,1
2020-04-30 22:00:00,145,True,335.0,481.0,1
2020-04-30 22:00:00,149,,8.0,-1.0,1
2020-04-30 22:00:00,154,True,38.0,40.0,1
2020-04-30 22:00:00,156,,2.0,-1.0,1
2020-04-30 23:00:00,0,,8.0,-1.0,3
2020-04-30 23:00:00,2,,34.5,-1.0,2
2020-04-30 23:00:00,45,,7.0,-1.0,1
2020-04-30 23:00:00,49,,7.0,-1.0,1
2020-04-30 23:00:00,56,,7.0,-1.0,1
2020-04-30 23:00:00,64,,7.0,-1.0,1
2020-04-30 23:00:00,103,True,6.0,14.0,1
2020-04-30 23:00:00,104,True,6.0,14.0,1
2020-04-30 23:00:00,105,True,6.0,14.0,1
2020-04-30 23:00:00,106,True,6.0,14.0,1
2020-04-30 23:00:00,107,,251.0,-1.0,1
2020-04-30 23:00:00,110,,250.0,-1.0,1
2020-04-30 23:00:00,149,,34.5,-1.0,2
2020-05-01 04:00:00,0,,4.458333333333333,-1.0,24
2020-05-01 04:00:00,2,,24.0,-1.0,7
2020-05-01 04:00:00,3,,37.25,-1.0,4
2020-05-01 04:00:00,4,,80.0,-1.0,5
2020-05-01 04:00:00,11,,385.0,-1.0,1
2020-05-01 04:00:00,12,,313.0,-1.0,1
2020-05-01 04:00:00,13,,313.0,-1.0,1
2020-05-01 04:00:00,14,,313.0,-1.0,1
2020-05-01 04:00:00,22,,203.0,-1.0,1
2020-05-01 04:00:00,40,,385.0,-1.0,1
2020-05-01 04:00:00,41,,431.0,-1.0,1
2020-05-01 04:00:00,42,,505.0,-1.0,1
2020-05-01 04:00:00,43,,313.0,-1.0,1
2020-05-01 04:00:00,45,,29.0,-1.0,1
2020-05-01 04:00:00,47,True,2.5,2.5,2
2020-05-01 04:00:00,49,,26.666666666666668,-1.0,3
2020-05-01 04:00:00,56,,18.0,-1.0,2
2020-05-01 04:00:00,64,,15.5,-1.0,2
2020-05-01 04:00:00,70,True,2.0,2.0,1
2020-05-01 04:00:00,72,True,6.0,6.5,2
2020-05-01 04:00:00,102,True,1031.0,3112.0,1
2020-05-01 04:00:00,107,,15.2,-1.0,5
2020-05-01 04:00:00,110,,35.5,-1.0,2
2020-05-01 04:00:00,114,True,67.0,96.0,1
2020-05-01 04:00:00,117,,233.0,-1.0,2
2020-05-01 04:00:00,142,,385.0,-1.0,1
2020-05-01 04:00:00,143,,385.0,-1.0,1
2020-05-01 04:00:00,144,,385.0,-1.0,1
2020-05-01 04:00:00,145,,385.0,-1.0,1
2020-05-01 04:00:00,149,,23.714285714285715,-1.0,7
2020-05-01 04:00:00,150,,76.5,-1.0,2
2020-05-01 05:00:00,0,,21.526315789473685,-1.0,19
2020-05-01 05:00:00,2,,4.333333333333333,-1.0,3
2020-05-01 05:00:00,3,,12.666666666666666,-1.0,3
2020-05-01 05:00:00,4,,95.0,-1.0,1
2020-05-01 05:00:00,4,True,477.5,483.0,2
2020-05-01 05:00:00,47,True,2.5,3.0,2
2020-05-01 05:00:00,69,True,1.0,3.0,1
2020-05-01 05:00:00,70,True,31.25,33.25,4
2020-05-01 05:00:00,71,True,5.0,5.666666666666667,3
2020-05-01 05:00:00,72,True,3.25,3.75,4
2020-05-01 05:00:00,107,True,11.0,11.0,1
2020-05-01 05:00:00,110,,268.0,-1.0,5
2020-05-01 05:00:00,149,,1.0,-1.0,1
2020-05-01 05:00:00,150,,12.666666666666666,-1.0,3
2020-05-01 06:00:00,0,,65.08333333333333,-1.0,12
2020-05-01 06:00:00,47,True,233.0,234.0,2
2020-05-01 06:00:00,68,True,815.0,817.0,1
2020-05-01 06:00:00,107,,61.0,-1.0,11
2020-05-01 06:00:00,107,True,225.4,306.9,10
2020-05-01 06:00:00,110,,81.95652173913044,-1.0,23
2020-05-01 07:00:00,0,,262.1,-1.0,10
2020-05-01 07:00:00,2,,139.5,-1.0,2
2020-05-01 07:00:00,4,,20.0,-1.0,1
2020-05-01 07:00:00,45,,51.0,-1.0,2
2020-05-01 07:00:00,63,True,827.0,828.0,1
2020-05-01 07:00:00,67,True,87.0,87.0,1
2020-05-01 07:00:00,68,True,9.0,10.0,1
2020-05-01 07:00:00,103,True,4.333333333333333,39.666666666666664,3
2020-05-01 07:00:00,107,True,280.0,280.0,1
2020-05-01 07:00:00,110,,279.0,-1.0,1
2020-05-01 08:00:00,0,,130.35294117647058,-1.0,17
2020-05-01 08:00:00,2,,37.0,-1.0,3
2020-05-01 08:00:00,4,,65.33333333333333,-1.0,3
2020-05-01 08:00:00,38,,4.0,-1.0,1
2020-05-01 08:00:00,70,True,11.0,11.0,1
2020-05-01 08:00:00,83,True,138.0,145.0,1
2020-05-01 08:00:00,102,True,174.0,230.0,1
